0,0.45, 0.5, 0.05,0.0, 0.4, 0.6
0,0.45, 0.5, 0.05,0.0, 0.4, 0.6
1,0.6102, 0.339, 0.0508,0.0, 0.4469, 0.5531
2,0.731, 0.2269, 0.0421,0.0, 0.4571, 0.5429
3,0.8221, 0.1458, 0.0321,0.0, 0.4444, 0.5556
4,0.8884, 0.0875, 0.0241,0.0, 0.4173, 0.5827
5,0.9336, 0.048, 0.0185,0.0, 0.3817, 0.6183
6,0.9617, 0.0236, 0.0147,0.0, 0.3423, 0.6577
7,0.9775, 0.0103, 0.0123,0.0, 0.3025, 0.6975
8,0.9853, 0.0039, 0.0108,0.0, 0.2645, 0.7355
9,0.9887, 0.0013, 0.01,0.0, 0.2293, 0.7707
10,0.99, 4.0E-4, 0.0096,0.0, 0.1975, 0.8025
11,0.9903, 1.0E-4, 0.0096,0.0, 0.169, 0.831
12,0.99, 0.0, 0.01,0.0, 0.1439, 0.8561
13,0.9893, 0.0, 0.0107,0.0, 0.1219, 0.8781
14,0.9883, 0.0, 0.0117,0.0, 0.1028, 0.8972
15,0.9869, 0.0, 0.0131,0.0, 0.0863, 0.9137
16,0.985, 0.0, 0.015,0.0, 0.0721, 0.9279
17,0.9827, 0.0, 0.0173,0.0, 0.06, 0.94
18,0.9797, 0.0, 0.0203,0.0, 0.0497, 0.9503
19,0.976, 0.0, 0.024,0.0, 0.0409, 0.9591
20,0.9713, 0.0, 0.0287,0.0, 0.0335, 0.9665
21,0.9656, 0.0, 0.0344,0.0, 0.0273, 0.9727
22,0.9584, 0.0, 0.0416,0.0, 0.0221, 0.9779
23,0.9496, 0.0, 0.0504,0.0, 0.0177, 0.9823
24,0.9389, 0.0, 0.0611,0.0, 0.0141, 0.9859
25,0.9257, 0.0, 0.0743,0.0, 0.011, 0.989
26,0.9098, 0.0, 0.0902,0.0, 0.0085, 0.9915
27,0.8905, 0.0, 0.1095,0.0, 0.0064, 0.9936
28,0.8675, 0.0, 0.1325,0.0, 0.0048, 0.9952
29,0.8404, 0.0, 0.1596,0.0, 0.0034, 0.9966
30,0.8087, 0.0, 0.1913,0.0, 0.0024, 0.9976
31,0.7722, 0.0, 0.2278,0.0, 0.0016, 0.9984
32,0.7309, 0.0, 0.2691,0.0, 0.001, 0.999
33,0.685, 0.0, 0.315,0.0, 6.0E-4, 0.9994
34,0.6351, 0.0, 0.3649,0.0, 3.0E-4, 0.9997
35,0.5821, 0.0, 0.4179,0.0, 2.0E-4, 0.9998
36,0.5271, 0.0, 0.4729,0.0, 1.0E-4, 0.9999
37,0.4714, 0.0, 0.5286,0.0, 0.0, 1.0
38,0.4164, 0.0, 0.5836,0.0, 0.0, 1.0
39,0.3634, 0.0, 0.6366,0.0, 0.0, 1.0
40,0.3135, 0.0, 0.6865,0.0, 0.0, 1.0
41,0.2676, 0.0, 0.7324,0.0, 0.0, 1.0
42,0.2262, 0.0, 0.7738,0.0, 0.0, 1.0
43,0.1895, 0.0, 0.8105,0.0, 0.0, 1.0
44,0.1576, 0.0, 0.8424,0.0, 0.0, 1.0
45,0.1302, 0.0, 0.8698,0.0, 0.0, 1.0
46,0.1069, 0.0, 0.8931,0.0, 0.0, 1.0
47,0.0874, 0.0, 0.9126,0.0, 0.0, 1.0
48,0.0712, 0.0, 0.9288,0.0, 0.0, 1.0
49,0.0578, 0.0, 0.9422,0.0, 0.0, 1.0
50,0.0467, 0.0, 0.9533,0.0, 0.0, 1.0
51,0.0377, 0.0, 0.9623,0.0, 0.0, 1.0
52,0.0304, 0.0, 0.9696,0.0, 0.0, 1.0
53,0.0245, 0.0, 0.9755,0.0, 0.0, 1.0
54,0.0197, 0.0, 0.9803,0.0, 0.0, 1.0
55,0.0158, 0.0, 0.9842,0.0, 0.0, 1.0
56,0.0127, 0.0, 0.9873,0.0, 0.0, 1.0
57,0.0102, 0.0, 0.9898,0.0, 0.0, 1.0
58,0.0082, 0.0, 0.9918,0.0, 0.0, 1.0
59,0.0065, 0.0, 0.9935,0.0, 0.0, 1.0
60,0.0052, 0.0, 0.9948,0.0, 0.0, 1.0
61,0.0042, 0.0, 0.9958,0.0, 0.0, 1.0
62,0.0034, 0.0, 0.9966,0.0, 0.0, 1.0
63,0.0027, 0.0, 0.9973,0.0, 0.0, 1.0
64,0.0022, 0.0, 0.9978,0.0, 0.0, 1.0
65,0.0017, 0.0, 0.9983,0.0, 0.0, 1.0
66,0.0014, 0.0, 0.9986,0.0, 0.0, 1.0
67,0.0011, 0.0, 0.9989,0.0, 0.0, 1.0
68,9.0E-4, 0.0, 0.9991,0.0, 0.0, 1.0
69,7.0E-4, 0.0, 0.9993,0.0, 0.0, 1.0
70,6.0E-4, 0.0, 0.9994,0.0, 0.0, 1.0
71,5.0E-4, 0.0, 0.9995,0.0, 0.0, 1.0
72,4.0E-4, 0.0, 0.9996,0.0, 0.0, 1.0
73,3.0E-4, 0.0, 0.9997,0.0, 0.0, 1.0
74,2.0E-4, 0.0, 0.9998,0.0, 0.0, 1.0
75,2.0E-4, 0.0, 0.9998,0.0, 0.0, 1.0
76,1.0E-4, 0.0, 0.9999,0.0, 0.0, 1.0
77,1.0E-4, 0.0, 0.9999,0.0, 0.0, 1.0
78,1.0E-4, 0.0, 0.9999,0.0, 0.0, 1.0
79,1.0E-4, 0.0, 0.9999,0.0, 0.0, 1.0
80,1.0E-4, 0.0, 0.9999,0.0, 0.0, 1.0
81,0.0, 0.0, 1.0,0.0, 0.0, 1.0
82,0.0, 0.0, 1.0,0.0, 0.0, 1.0
83,0.0, 0.0, 1.0,0.0, 0.0, 1.0
84,0.0, 0.0, 1.0,0.0, 0.0, 1.0
85,0.0, 0.0, 1.0,0.0, 0.0, 1.0
86,0.0, 0.0, 1.0,0.0, 0.0, 1.0
87,0.0, 0.0, 1.0,0.0, 0.0, 1.0
88,0.0, 0.0, 1.0,0.0, 0.0, 1.0
89,0.0, 0.0, 1.0,0.0, 0.0, 1.0
90,0.0, 0.0, 1.0,0.0, 0.0, 1.0
91,0.0, 0.0, 1.0,0.0, 0.0, 1.0
92,0.0, 0.0, 1.0,0.0, 0.0, 1.0
93,0.0, 0.0, 1.0,0.0, 0.0, 1.0
94,0.0, 0.0, 1.0,0.0, 0.0, 1.0
95,0.0, 0.0, 1.0,0.0, 0.0, 1.0
96,0.0, 0.0, 1.0,0.0, 0.0, 1.0
97,0.0, 0.0, 1.0,0.0, 0.0, 1.0
98,0.0, 0.0, 1.0,0.0, 0.0, 1.0
99,0.0, 0.0, 1.0,0.0, 0.0, 1.0
